event_id,timestamp,object_id,object_type,behavior,zone,position_x,position_y,duration,confidence,metadata,source
crowd_unknown_area_1757829173,2025-09-14 13:52:53.365886,-1,crowd,crowding,unknown_area,0.0,0.0,,1.0,"{""count"": 6, ""threshold"": 5}",system
crowd_unknown_area_1757829173,2025-09-14 13:52:53.515630,-1,crowd,crowding,unknown_area,0.0,0.0,,1.0,"{""count"": 6, ""threshold"": 5}",system
speed_3_1757829173,2025-09-14 13:52:53.665568,3,person,abnormal_speed,unknown_area,1409.2361450195312,-734.7521362304688,,1.0,"{""speed"": 138.24813062438355, ""threshold"": 100.0}",20250910_205534_3687560-uhd_2160_3840_30fps.mp4
crowd_unknown_area_1757829173,2025-09-14 13:52:53.665568,-1,crowd,crowding,unknown_area,0.0,0.0,,1.0,"{""count"": 6, ""threshold"": 5}",system
speed_3_1757829173,2025-09-14 13:52:53.813035,3,person,abnormal_speed,unknown_area,1395.6380615234375,-741.1824951171875,,1.0,"{""speed"": 101.98628109444681, ""threshold"": 100.0}",20250910_205534_3687560-uhd_2160_3840_30fps.mp4
crowd_unknown_area_1757829173,2025-09-14 13:52:53.813035,-1,crowd,crowding,unknown_area,0.0,0.0,,1.0,"{""count"": 6, ""threshold"": 5}",system
speed_8_1757829173,2025-09-14 13:52:53.962566,8,person,abnormal_speed,unknown_area,1272.4426879882812,-1683.255615234375,,1.0,"{""speed"": 129.26803073686193, ""threshold"": 100.0}",20250910_205534_3687560-uhd_2160_3840_30fps.mp4
crowd_unknown_area_1757829173,2025-09-14 13:52:53.962566,-1,crowd,crowding,unknown_area,0.0,0.0,,1.0,"{""count"": 6, ""threshold"": 5}",system
speed_3_1757829174,2025-09-14 13:52:54.104043,3,person,abnormal_speed,unknown_area,1368.1796264648438,-748.9893188476562,,1.0,"{""speed"": 114.26119563037916, ""threshold"": 100.0}",20250910_205534_3687560-uhd_2160_3840_30fps.mp4
speed_8_1757829174,2025-09-14 13:52:54.104043,8,person,abnormal_speed,unknown_area,1278.9944458007812,-1710.8592529296875,,1.0,"{""speed"": 200.50828614553686, ""threshold"": 100.0}",20250910_205534_3687560-uhd_2160_3840_30fps.mp4
crowd_unknown_area_1757829174,2025-09-14 13:52:54.104043,-1,crowd,crowding,unknown_area,0.0,0.0,,1.0,"{""count"": 7, ""threshold"": 5}",system
speed_3_1757829174,2025-09-14 13:52:54.253854,3,person,abnormal_speed,unknown_area,1353.794921875,-763.6697998046875,,1.0,"{""speed"": 137.23394806493636, ""threshold"": 100.0}",20250910_205534_3687560-uhd_2160_3840_30fps.mp4
speed_8_1757829174,2025-09-14 13:52:54.253854,8,person,abnormal_speed,unknown_area,1281.3949584960938,-1727.047607421875,,1.0,"{""speed"": 109.27146242617474, ""threshold"": 100.0}",20250910_205534_3687560-uhd_2160_3840_30fps.mp4
crowd_unknown_area_1757829174,2025-09-14 13:52:54.253854,-1,crowd,crowding,unknown_area,0.0,0.0,,1.0,"{""count"": 8, ""threshold"": 5}",system
speed_3_1757829174,2025-09-14 13:52:54.402070,3,person,abnormal_speed,unknown_area,1338.14892578125,-780.0507202148438,,1.0,"{""speed"": 152.82759314195732, ""threshold"": 100.0}",20250910_205534_3687560-uhd_2160_3840_30fps.mp4
