event_id,timestamp,object_id,object_type,behavior,zone,position_x,position_y,duration,confidence,metadata,source
crowd_unknown_area_1757837336,2025-09-14 16:08:56.535977,-1,crowd,crowding,unknown_area,0.0,0.0,,1.0,"{""count"": 6, ""threshold"": 5}",system
crowd_unknown_area_1757837336,2025-09-14 16:08:56.704740,-1,crowd,crowding,unknown_area,0.0,0.0,,1.0,"{""count"": 6, ""threshold"": 5}",system
speed_3_1757837336,2025-09-14 16:08:56.861182,3,person,abnormal_speed,unknown_area,1409.2361450195312,-734.7521362304688,,1.0,"{""speed"": 132.54381401865854, ""threshold"": 100.0}",20250910_205534_3687560-uhd_2160_3840_30fps.mp4
crowd_unknown_area_1757837336,2025-09-14 16:08:56.861182,-1,crowd,crowding,unknown_area,0.0,0.0,,1.0,"{""count"": 6, ""threshold"": 5}",system
crowd_unknown_area_1757837337,2025-09-14 16:08:57.021500,-1,crowd,crowding,unknown_area,0.0,0.0,,1.0,"{""count"": 6, ""threshold"": 5}",system
speed_8_1757837337,2025-09-14 16:08:57.195288,8,person,abnormal_speed,unknown_area,1272.4426879882812,-1683.255615234375,,1.0,"{""speed"": 111.22905665682573, ""threshold"": 100.0}",20250910_205534_3687560-uhd_2160_3840_30fps.mp4
crowd_unknown_area_1757837337,2025-09-14 16:08:57.195288,-1,crowd,crowding,unknown_area,0.0,0.0,,1.0,"{""count"": 6, ""threshold"": 5}",system
speed_8_1757837337,2025-09-14 16:08:57.375660,8,person,abnormal_speed,unknown_area,1278.9944458007812,-1710.8592529296875,,1.0,"{""speed"": 157.2244268733607, ""threshold"": 100.0}",20250910_205534_3687560-uhd_2160_3840_30fps.mp4
crowd_unknown_area_1757837337,2025-09-14 16:08:57.375660,-1,crowd,crowding,unknown_area,0.0,0.0,,1.0,"{""count"": 7, ""threshold"": 5}",system
speed_3_1757837337,2025-09-14 16:08:57.527877,3,person,abnormal_speed,unknown_area,1353.794921875,-763.6697998046875,,1.0,"{""speed"": 135.0819165699843, ""threshold"": 100.0}",20250910_205534_3687560-uhd_2160_3840_30fps.mp4
speed_8_1757837337,2025-09-14 16:08:57.527877,8,person,abnormal_speed,unknown_area,1281.3949584960938,-1727.047607421875,,1.0,"{""speed"": 107.55792410743942, ""threshold"": 100.0}",20250910_205534_3687560-uhd_2160_3840_30fps.mp4
crowd_unknown_area_1757837337,2025-09-14 16:08:57.527877,-1,crowd,crowding,unknown_area,0.0,0.0,,1.0,"{""count"": 8, ""threshold"": 5}",system
speed_3_1757837337,2025-09-14 16:08:57.687586,3,person,abnormal_speed,unknown_area,1338.14892578125,-780.0507202148438,,1.0,"{""speed"": 141.80179603177024, ""threshold"": 100.0}",20250910_205534_3687560-uhd_2160_3840_30fps.mp4
speed_4_1757837337,2025-09-14 16:08:57.687586,4,umbrella,abnormal_speed,entrance,1128.6707458496094,272.9791564941406,,1.0,"{""speed"": 103.68019456147296, ""threshold"": 100.0}",20250910_205534_3687560-uhd_2160_3840_30fps.mp4
crowd_unknown_area_1757837337,2025-09-14 16:08:57.687586,-1,crowd,crowding,unknown_area,0.0,0.0,,1.0,"{""count"": 8, ""threshold"": 5}",system
speed_3_1757837337,2025-09-14 16:08:57.835582,3,person,abnormal_speed,unknown_area,1324.3696899414062,-789.8349609375,,1.0,"{""speed"": 114.18153114245459, ""threshold"": 100.0}",20250910_205534_3687560-uhd_2160_3840_30fps.mp4
speed_8_1757837337,2025-09-14 16:08:57.835582,8,person,abnormal_speed,unknown_area,1307.4733276367188,-1740.3455810546875,,1.0,"{""speed"": 107.23483234026808, ""threshold"": 100.0}",20250910_205534_3687560-uhd_2160_3840_30fps.mp4
crowd_unknown_area_1757837337,2025-09-14 16:08:57.835582,-1,crowd,crowding,unknown_area,0.0,0.0,,1.0,"{""count"": 8, ""threshold"": 5}",system
speed_8_1757837337,2025-09-14 16:08:57.990257,8,person,abnormal_speed,unknown_area,1320.3766479492188,-1755.5238037109375,,1.0,"{""speed"": 128.83213595244314, ""threshold"": 100.0}",20250910_205534_3687560-uhd_2160_3840_30fps.mp4
crowd_unknown_area_1757837337,2025-09-14 16:08:57.990257,-1,crowd,crowding,unknown_area,0.0,0.0,,1.0,"{""count"": 8, ""threshold"": 5}",system
speed_3_1757837338,2025-09-14 16:08:58.147785,3,person,abnormal_speed,unknown_area,1296.4403686523438,-797.5317993164062,,1.0,"{""speed"": 106.54802200173732, ""threshold"": 100.0}",20250910_205534_3687560-uhd_2160_3840_30fps.mp4
speed_8_1757837338,2025-09-14 16:08:58.147785,8,person,abnormal_speed,unknown_area,1329.0132446289062,-1777.116455078125,,1.0,"{""speed"": 147.63072346391527, ""threshold"": 100.0}",20250910_205534_3687560-uhd_2160_3840_30fps.mp4
crowd_unknown_area_1757837338,2025-09-14 16:08:58.147785,-1,crowd,crowding,unknown_area,0.0,0.0,,1.0,"{""count"": 9, ""threshold"": 5}",system
speed_3_1757837338,2025-09-14 16:08:58.303527,3,person,abnormal_speed,unknown_area,1280.4741821289062,-807.1696166992188,,1.0,"{""speed"": 119.73275993188614, ""threshold"": 100.0}",20250910_205534_3687560-uhd_2160_3840_30fps.mp4
