timestamp,frame_number,object_id,object_type,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,width,height,area,zone,speed,direction,source
2025-09-03 21:02:22.146845,0,1,sports ball,0.38959747552871704,289.75396728515625,949.6552124023438,350.68829345703125,1008.9559936523438,320.22113037109375,979.3056030273438,60.934326171875,59.30078125,3613.4531469345093,unknown_area,,,demo_for_annotation.mp4
2025-09-03 21:02:22.194189,3,1,sports ball,0.25029227137565613,290.0360107421875,921.2666320800781,350.64794921875,980.4783020019531,320.34197998046875,950.8724670410156,60.6119384765625,59.211669921875,3588.934094399214,unknown_area,600.5701421352245,-89.75647670797112,demo_for_annotation.mp4
2025-09-03 21:02:22.236755,6,2,sports ball,0.40704259276390076,290.17498779296875,903.7182922363281,350.71746826171875,963.2263793945312,320.44622802734375,933.4723358154297,60.54248046875,59.508087158203125,3602.7672045081854,unknown_area,,,demo_for_annotation.mp4
2025-09-03 21:02:22.280674,9,3,sports ball,0.17546948790550232,290.31732177734375,901.2906036376953,350.49505615234375,961.0616912841797,320.40618896484375,931.1761474609375,60.177734375,59.771087646484375,3596.8886356949806,unknown_area,,,demo_for_annotation.mp4
2025-09-03 21:02:22.324431,12,4,sports ball,0.11110934615135193,289.92437744140625,916.285888671875,350.50225830078125,975.5173950195312,320.21331787109375,945.9016418457031,60.577880859375,59.23150634765625,3588.1191346496344,unknown_area,,,demo_for_annotation.mp4
2025-09-03 21:02:22.368128,15,5,sports ball,0.24350206553936005,290.07989501953125,942.3265533447266,350.60150146484375,1002.3228912353516,320.3406982421875,972.3247222900391,60.5216064453125,59.996337890625,3631.0747499763966,unknown_area,,,demo_for_annotation.mp4
2025-09-03 21:02:22.412532,18,6,sports ball,0.4349612891674042,290.4434814453125,972.4063262939453,350.8743896484375,1031.8700981140137,320.658935546875,1002.1382122039795,60.430908203125,59.46377182006836,3593.4497362701222,unknown_area,,,demo_for_annotation.mp4
2025-09-03 21:02:22.458138,21,7,sports ball,0.55422443151474,290.39483642578125,993.4515075683594,350.07415771484375,1051.9465866088867,320.2344970703125,1022.699047088623,59.6793212890625,58.495079040527344,3490.946615888737,unknown_area,,,demo_for_annotation.mp4
2025-09-03 21:02:22.503589,24,5,sports ball,0.7015411257743835,290.4896545410156,998.7859268188477,350.15643310546875,1058.0663585662842,320.3230438232422,1028.426142692566,59.666778564453125,59.28043174743652,3537.072394279472,unknown_area,414.15184577361583,90.01803026830115,demo_for_annotation.mp4
2025-09-03 21:02:22.546417,27,5,sports ball,0.341055691242218,289.885986328125,990.4478302001953,350.8164367675781,1051.3834972381592,320.35121154785156,1020.9156637191772,60.930450439453125,60.93566703796387,3712.837640451675,unknown_area,175.36499005593808,-89.78511567938253,demo_for_annotation.mp4
2025-09-03 21:02:22.593036,30,1,sports ball,0.3389569818973541,289.8062438964844,962.8056335449219,350.9700622558594,1022.8548355102539,320.3881530761719,992.8302345275879,61.163818359375,60.04920196533203,3672.8384816329926,unknown_area,105.19771464377335,89.936947969318,demo_for_annotation.mp4
2025-09-03 21:02:22.640748,33,8,sports ball,0.4117012917995453,290.0872497558594,934.5315856933594,350.6111755371094,994.3330841064453,320.3492126464844,964.4323348999023,60.52392578125,59.80149841308594,3619.421451561153,unknown_area,,,demo_for_annotation.mp4
2025-09-03 21:02:22.727787,39,9,sports ball,0.36773547530174255,290.382080078125,899.9396057128906,350.5418701171875,959.410888671875,320.46197509765625,929.6752471923828,60.1597900390625,59.471282958984375,3577.7798961661756,unknown_area,,,demo_for_annotation.mp4
2025-09-03 21:02:22.813254,45,10,sports ball,0.1878480762243271,290.1462097167969,929.3038482666016,350.7445983886719,988.0466766357422,320.4454040527344,958.6752624511719,60.598388671875,58.742828369140625,3559.7207451984286,unknown_area,,,demo_for_annotation.mp4
2025-09-03 21:02:22.857245,48,5,sports ball,0.5604135394096375,290.30755615234375,958.682373046875,350.5734558105469,1018.0608253479004,320.4405059814453,988.3715991973877,60.265899658203125,59.37845230102539,3578.4958482329967,unknown_area,104.70159388675638,-89.84279218299322,demo_for_annotation.mp4
2025-09-03 21:02:22.903886,51,11,sports ball,0.2057114839553833,290.0655517578125,984.5508117675781,350.890869140625,1044.666934967041,320.47821044921875,1014.6088733673096,60.8253173828125,60.11612319946289,3656.582273431588,unknown_area,,,demo_for_annotation.mp4
2025-09-03 21:02:22.949759,54,1,sports ball,0.7006750702857971,290.5428466796875,998.7699279785156,350.1617126464844,1058.190200805664,320.35227966308594,1028.4800643920898,59.618865966796875,59.42027282714844,3542.569281392265,unknown_area,99.93706016628211,90.0576550990738,demo_for_annotation.mp4
2025-09-03 21:02:22.989270,57,1,sports ball,0.688236653804779,290.40106201171875,996.920524597168,350.0415344238281,1056.5028915405273,320.22129821777344,1026.7117080688477,59.640472412109375,59.582366943359375,3553.5205119336024,unknown_area,44.87865555701146,-94.23613984561045,demo_for_annotation.mp4
2025-09-03 21:02:23.032041,60,12,sports ball,0.3558852970600128,290.4825439453125,976.2213592529297,350.86181640625,1035.7927742004395,320.67218017578125,1006.0070667266846,60.3792724609375,59.571414947509766,3596.878693999257,unknown_area,,,demo_for_annotation.mp4
2025-09-03 21:02:23.076895,63,13,sports ball,0.27865245938301086,290.46435546875,948.0581970214844,350.646240234375,1007.417724609375,320.5552978515625,977.7379608154297,60.181884765625,59.359527587890625,3572.3682490363717,unknown_area,,,demo_for_annotation.mp4
