event_id,timestamp,object_id,object_type,behavior,zone,position_x,position_y,duration,confidence,metadata,source
crowd_center_area_1754788162,2025-08-10 09:09:22.650942,-1,crowd,crowding,center_area,0.0,0.0,,1.0,"{""count"": 9, ""threshold"": 5}",system
speed_1_1754788162,2025-08-10 09:09:22.732336,1,person,abnormal_speed,left_area,163.51714515686035,340.72894287109375,,1.0,"{""speed"": 771.4915480750404, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_2_1754788162,2025-08-10 09:09:22.732336,2,person,abnormal_speed,center_area,1091.8323974609375,276.2677917480469,,1.0,"{""speed"": 131.90984608261988, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_3_1754788162,2025-08-10 09:09:22.732336,3,person,abnormal_speed,right_area,1442.9702758789062,770.3705825805664,,1.0,"{""speed"": 122.38576513407726, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_4_1754788162,2025-08-10 09:09:22.732336,4,person,abnormal_speed,center_area,1199.5606689453125,370.3638916015625,,1.0,"{""speed"": 127.3223759584321, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_5_1754788162,2025-08-10 09:09:22.732336,5,person,abnormal_speed,entrance,517.9230651855469,266.2063293457031,,1.0,"{""speed"": 207.56105138438363, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_7_1754788162,2025-08-10 09:09:22.732336,7,person,abnormal_speed,center_area,1207.010498046875,527.7822418212891,,1.0,"{""speed"": 173.40232157080766, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_8_1754788162,2025-08-10 09:09:22.732336,8,person,abnormal_speed,center_area,1027.0867614746094,699.7613067626953,,1.0,"{""speed"": 188.12624320739565, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_9_1754788162,2025-08-10 09:09:22.732336,9,person,abnormal_speed,center_area,605.0474090576172,377.47479248046875,,1.0,"{""speed"": 436.71863689665537, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_10_1754788162,2025-08-10 09:09:22.732336,10,person,abnormal_speed,center_area,1078.68994140625,535.1292572021484,,1.0,"{""speed"": 106.51785989920238, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_13_1754788162,2025-08-10 09:09:22.732336,13,person,abnormal_speed,left_area,179.35921478271484,666.7672576904297,,1.0,"{""speed"": 396.03534059710995, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_15_1754788162,2025-08-10 09:09:22.732336,15,person,abnormal_speed,center_area,1378.9683837890625,436.7961730957031,,1.0,"{""speed"": 135.13580558072442, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_17_1754788162,2025-08-10 09:09:22.732336,17,person,abnormal_speed,center_area,933.8645324707031,504.0930633544922,,1.0,"{""speed"": 359.829561296507, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_18_1754788162,2025-08-10 09:09:22.732336,18,person,abnormal_speed,center_area,563.6158447265625,638.5425415039062,,1.0,"{""speed"": 154.77475323149753, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
crowd_center_area_1754788162,2025-08-10 09:09:22.732336,-1,crowd,crowding,center_area,0.0,0.0,,1.0,"{""count"": 9, ""threshold"": 5}",system
speed_1_1754788162,2025-08-10 09:09:22.807064,1,person,abnormal_speed,left_area,180.9905242919922,334.46087646484375,,1.0,"{""speed"": 248.30607538807257, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_5_1754788162,2025-08-10 09:09:22.807064,5,person,abnormal_speed,center_area,543.9729309082031,303.24444580078125,,1.0,"{""speed"": 605.6839367733654, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_7_1754788162,2025-08-10 09:09:22.807064,7,person,abnormal_speed,center_area,1198.7960815429688,529.7578735351562,,1.0,"{""speed"": 113.00884527374527, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_8_1754788162,2025-08-10 09:09:22.807064,8,person,abnormal_speed,center_area,1039.1480712890625,702.4939270019531,,1.0,"{""speed"": 165.42032117712748, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_9_1754788162,2025-08-10 09:09:22.807064,9,person,abnormal_speed,center_area,610.3935241699219,385.5970916748047,,1.0,"{""speed"": 130.06541916715352, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_10_1754788162,2025-08-10 09:09:22.807064,10,person,abnormal_speed,center_area,1069.19140625,538.3309020996094,,1.0,"{""speed"": 134.07534868898114, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_11_1754788162,2025-08-10 09:09:22.807064,11,person,abnormal_speed,left_area,400.22337341308594,622.7315673828125,,1.0,"{""speed"": 319.00801968962065, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_15_1754788162,2025-08-10 09:09:22.807064,15,person,abnormal_speed,center_area,1400.4874267578125,415.7991027832031,,1.0,"{""speed"": 402.1575098925723, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_18_1754788162,2025-08-10 09:09:22.807064,18,person,abnormal_speed,center_area,541.3214111328125,652.7958984375,,1.0,"{""speed"": 353.9451264702705, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
crowd_center_area_1754788162,2025-08-10 09:09:22.807064,-1,crowd,crowding,center_area,0.0,0.0,,1.0,"{""count"": 10, ""threshold"": 5}",system
speed_1_1754788162,2025-08-10 09:09:22.882164,1,person,abnormal_speed,left_area,165.6792755126953,333.26612854003906,,1.0,"{""speed"": 204.56326343999388, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_2_1754788162,2025-08-10 09:09:22.882164,2,person,abnormal_speed,center_area,1108.2777099609375,276.5326843261719,,1.0,"{""speed"": 159.07895350742217, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_4_1754788162,2025-08-10 09:09:22.882164,4,person,abnormal_speed,center_area,1214.6934204101562,371.0126647949219,,1.0,"{""speed"": 125.28764583269928, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_5_1754788162,2025-08-10 09:09:22.882164,5,person,abnormal_speed,center_area,565.9590454101562,326.4579162597656,,1.0,"{""speed"": 425.87130397827934, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_7_1754788162,2025-08-10 09:09:22.882164,7,person,abnormal_speed,center_area,1190.4605102539062,529.5508880615234,,1.0,"{""speed"": 111.06266692489156, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_8_1754788162,2025-08-10 09:09:22.882164,8,person,abnormal_speed,center_area,1057.3656616210938,706.1210479736328,,1.0,"{""speed"": 247.41809556643955, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_9_1754788162,2025-08-10 09:09:22.882164,9,person,abnormal_speed,center_area,604.1045074462891,445.54734802246094,,1.0,"{""speed"": 802.9093852557232, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_11_1754788162,2025-08-10 09:09:22.882164,11,person,abnormal_speed,left_area,389.73199462890625,609.8971099853516,,1.0,"{""speed"": 220.80107020622643, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_15_1754788162,2025-08-10 09:09:22.882164,15,person,abnormal_speed,center_area,1409.8657836914062,431.21839904785156,,1.0,"{""speed"": 240.38826962173377, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_17_1754788162,2025-08-10 09:09:22.882164,17,person,abnormal_speed,center_area,926.9390869140625,514.0807189941406,,1.0,"{""speed"": 109.33822492752171, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_18_1754788162,2025-08-10 09:09:22.882164,18,person,abnormal_speed,center_area,525.8509826660156,630.7422790527344,,1.0,"{""speed"": 358.8197375863373, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_13_1754788162,2025-08-10 09:09:22.882164,13,person,abnormal_speed,left_area,132.886137008667,676.5955505371094,,1.0,"{""speed"": 317.0176361561239, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
crowd_center_area_1754788162,2025-08-10 09:09:22.882164,-1,crowd,crowding,center_area,0.0,0.0,,1.0,"{""count"": 12, ""threshold"": 5}",system
speed_1_1754788162,2025-08-10 09:09:22.954871,1,person,abnormal_speed,left_area,162.0875244140625,362.96795654296875,,1.0,"{""speed"": 411.26947941981143, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
speed_2_1754788162,2025-08-10 09:09:22.954871,2,person,abnormal_speed,center_area,1116.5383911132812,281.56317138671875,,1.0,"{""speed"": 132.9536811315563, ""threshold"": 100.0}",20250810_082843_1338590-hd_1920_1080_30fps.mp4
